date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-11-08,916,19889,450286109.621133,0.0119203561232747,0.00005367647804022127922283041349,0.0000495321827918872,13.6652798383477,1715.13802857,636.533122381921,0.0000120975908825248,0.00450292570835338,-6.35088228078817,-10.9206262683164,99998565107.527175,254586,8434,58303508.779816,262536.36857184,6918.92444626701,31.1554027632504,900,4.05263313751804,58354208.779816,262764.666905254,0.0464840365931212,0.0389189133764115,0.0466932530963566
2015-11-09,1145,19964,448435217.2765,0.0118163762341624,0.00005298955441284421524261773797,0.000049328583229781,13.7930750345545,1510.75066345,679.80112739165,0.0000117976884862653,0.00448441665725282,-9.18068919436597,-11.1694238603475,99998562031.748074,260298,7986,66191307.705989,296829.402842084,8295.39290082507,37.1999981029167,1000,4.48441665725282,66247007.705989,297079.184849893,0.0464838741996636,0.0387032144866526,0.0466450289705702
2015-11-10,1211,19827,445556948.33902,0.0117649222538744,0.00005242018416430101350861894386,0.0000490119707860729,15.383646606329,335.49372087,664.615600920548,0.0000132623465809468,0.00445563370782481,-10.3019134156067,-13.2568790724423,99998558579.11987,293468,8844,298063875.296154,1328063.44985443,33706.2387263856,150.182653433274,950.0675,4.23315277770885,298097975.296154,1328215.38696387,0.0464813381230959,0.038159899729212,0.0466401580494416
2015-11-11,1222,19747,420085540.449691,0.0116393424284379,0.00004889590124014127527143696395,0.0000462100773259696,16.3163666602301,14.79245611,428.93001936923,0.0000137124430157802,0.00420091612054269,-16.1812913927509,-20.5473009836977,99998554695.117859,333696,9632,6760104876.93511,28398633.554076,701847.569449244,2948.40276866303,1300,5.4611909567055,6760195788.935115,28399015.4677623,0.0466712888328135,0.0393711212673485,0.0470077036607788
2015-11-12,1213,19943,445905895.630107,0.0119854897523221,0.00005344477983882390362741822621,0.0000490503592573815,16.4621145307344,142.47757561,442.97926466264,0.000013230109585038,0.00445912356885286,-7.44008204591816,-15.7698111927645,99998551003.33532,308021,11111,701854664.333071,3129656.67563691,63205.0952509289,281.839329905007,1900,8.47233478082043,702271813.333071,3131516.79457453,0.0468209411415596,0.0413115168720874,0.0477373622687905
2015-11-13,1149,19662,438802211.245704,0.0119410874997295,0.00005239851727212010723497607022,0.0000482689445166848,16.9478288250118,374.4295232,432.049419780824,0.0000130313594389246,0.00438808586515316,-15.2084348561083,-17.1334741559586,99998547141.098038,323441,8380,267069076.942463,1171922.04155072,31874.7705181937,139.869229965886,900,3.94927727863784,267110576.942463,1172104.14711413,0.0454989288679092,0.0413146015584113,0.04757516572555
2015-11-14,702,19864,434533324.31317,0.0120660273115308,0.00005243167279414191259997570218,0.0000477993614505079,11.9889214377629,901.13035268,427.933398185914,0.0000130464815897136,0.00434539649550072,-14.0386026199736,-18.1994500753057,99998544382.104365,228658,6482,110970121.12019,482209.175420964,17127.6027646081,74.4262250296567,700,3.0417775468505,111021121.12019,482430.790642235,0.0431504219784102,0.0413176766954103,0.0474330686930784
2015-11-15,894,20022,415523619.546202,0.0119731550273925,0.00004975201309783971244508096798,0.0000457082651000654,14.6572415707022,883.70829942,410.119692968359,0.0000129855470485096,0.00415529682727867,-19.8352782491114,-21.3795289798119,99998540854.741055,294606,8049,113157860.937597,470204.500535638,14074.6006879857,58.4841435840012,800,3.32423746182294,113286460.937597,470738.871707626,0.0432309337451665,0.0417257392705085,0.0475809144762117
2015-11-16,1744,19591,428754932.339498,0.0117951077417268,0.00005057284602983374551038417452,0.0000471637324990411,15.9484504325843,629.31663089,423.015268228628,0.0000129537483927528,0.00428761204536737,-15.4992119805876,-16.5079123677769,99998537135.083058,315356,9297,158900197.811211,681302.402146606,17114.6087782307,73.3808027492922,1000,4.28761204536737,159114517.811211,682221.323160169,0.043287107204528,0.0421266902310207,0.0478488875656095
2015-11-17,1143,19505,421250272.246775,0.011992429325006,0.0000505188818080573306204673148,0.0000463382092842438,13.3790165069915,1092.62836218,416.408695581116,0.0000125448182349503,0.0042125644803858,-22.4805395020095,-15.6354171254156,99998533959.104015,264832,7629,91521085.687391,385538.474773049,12066.818152758,50.8322495415831,900,3.79130803234722,92057755.687391,387799.231752737,0.043207526182799,0.0421718976504331,0.0478494063861847
2015-11-18,1081,19517,424444929.885875,0.0122235181671877,0.00005188286504268647807097019696,0.0000466896279502856,10.6709045019245,797.09333545,419.8907032413,0.0000126466651081239,0.00424451163184415,-20.0037633086681,-15.0556928726314,99998531445.056363,205673,7558,125453980.102309,532490.877805395,16744.9402093555,71.0740934931443,1100,4.66896279502857,126558258.102309,537177.998621185,0.0431686030678001,0.0409706337859775,0.0478400066151444
2015-11-19,1084,19690,419244731.373047,0.0123750462397095,0.00005188249248657924516631854116,0.0000461175987788284,9.68651322973682,1516.79807676,416.992760705231,0.0000128534810052601,0.00419250897989349,-23.632048972439,-10.9943228703958,99998529134.622855,186701,6691,65927383.919204,276401.149102148,9860.33386925781,41.3395382916113,600,2.51550538793609,65975493.919204,276602.850709171,0.0431516077512829,0.04098997258895,0.0478125307078492
2015-11-20,1086,19600,421276576.061078,0.0120420646411487,0.00005073114524748112651769792954,0.0000463411063095788,12.0688379920853,364.86450828,415.663410378141,0.0000130919281122151,0.00421282784632535,-27.815031503635,-9.7351508535408,99998526269.839761,237898,7979,274070302.811813,1154611.00353643,34390.8658743969,144.8827974149,1000,4.21282784632535,274404718.811813,1156019.84057348,0.0431140065531701,0.0409067086733425,0.0478444736614331
2015-11-21,725,19936,428710507.320068,0.0121342520499552,0.00005202158139922711117228795094,0.0000471588519041527,10.042922353865,645.70936993,420.953828262544,0.0000131658971361777,0.00428716835492297,-35.5762387574464,-9.28154983496322,99998523927.286,193053,6877,154866149.670827,663937.256117534,22527.3883482372,96.5787064456228,1000,4.28716835492297,154920849.670827,664171.764226548,0.0431280264168221,0.0408821698399422,0.0465876924029484
2015-11-22,851,20242,425252522.386778,0.0119261098478336,0.00005071683297499685564144573952,0.0000467784692446302,11.7987640233032,1641.60226435,418.851587660959,0.0000131380753945061,0.0042525881131482,-54.1765060496822,-7.71154119159548,99998521152.795805,232640,6655,60915194.456462,259047.231855661,9161.72719105364,38.9610521485814,800,3.40207049051856,60971294.456462,259285.802048809,0.0431178308480057,0.0407638147578599,0.0465238823381916
2015-11-23,1006,20070,425640570.66399,0.0118863650521745,0.00005059394166468045697531793594,0.0000468211564989477,11.9322269840233,1035.58001241,420.941950565511,0.0000131789164231444,0.00425646877263161,-48.9780962213845,-8.94638615562218,99998518349.479812,235843,7931,96562812.28977,411016.595108894,12182.0214714122,51.8523939805937,1300,5.53340940442109,96615612.28977,411241.336660089,0.0415783659624659,0.0402067470938346,0.046392070867782
2015-11-24,1094,20058,428318844.623604,0.0119517262555196,0.00005119225574848115674827796678,0.0000471157723323217,12.1149032841568,1013.40642855,424.345466130509,0.0000133793109292811,0.00428325203021106,-48.1010439265211,-4.7963274719342,99998515521.044035,236655,6887,98675627.767486,422652.582967435,14333.7778085503,61.3951828990674,1300,5.56822763927438,98716727.767486,422828.624625877,0.0393808768543984,0.0400993611419152,0.046250426093289
2015-11-25,1081,20114,431192229.440923,0.0119076660595492,0.0000513456944697511028293002083,0.0000474318507373933,12.5731742418914,93.12651784,408.622030264533,0.00001312,0.00431198643067212,-55.677133713162,-5.63800633933949,99998512605.178124,244873,6834,1073792029.66747,4630176.66129,157155.75499963,677.653483060437,1000,4.31198643067212,1074002429.667472,4631083.90323503,0.0379793978485541,0.0401025172214387,0.0462737544694343
2015-11-26,1135,19924,426876731.768167,0.0120364390044287,0.00005138152356353632521151336211,0.0000469571406452474,15.5697320332699,745.53123126,405.320768018752,0.0000120098170660432,0.00426883096774976,-64.0591060326281,-7.16715167323761,99998508957.872304,303022,8845,134130543.115248,572580.616171465,15397.3706178912,65.7287725155744,1900,8.11077883872454,136189743.115248,581370.992900255,0.0379731274948242,0.0399015619182492,0.0454748860625524
2015-11-27,1025,20043,418803971.302556,0.0119460955347909,0.00005003147014114587380157941349,0.0000460691252593635,13.6910617726544,1292.54258548,397.870653837661,0.0000116772384570427,0.00418810229630577,-72.6883363381172,-10.7008076844112,99998505688.835207,273649,7469,77365733.873587,324015.607691351,10363.5739554943,43.4037078809404,1600,6.70096367408923,77405533.873587,324182.294162744,0.0371792373555605,0.039766421606532,0.0412829160049746
2015-11-28,688,19878,427235330.279321,0.0119332071573843,0.00005098364051726490326350960866,0.0000469965901281515,13.837571840072,1422.29148099,406.585312969768,0.0000119945832846289,0.00427241728437741,-72.0838025338877,-6.4370923775322,99998502450.019586,271412,7074,70308023.205064,300385.213571723,9945.70585313316,42.4922055922597,1800,7.69035111187934,70355923.205064,300589.862359645,0.0364457184866767,0.0396276810482644,0.0397032070422962
2015-11-29,868,19761,429490675.94971,0.0118276723475146,0.00005079951219896830477189370783,0.000047244683296124,12.9900956629348,1143.25165917,411.547792385511,0.0000115885797779077,0.00429497120873855,-67.9511483583468,-8.34495389024982,99998499425.530007,255713,7263,87468492.718164,375674.657896272,12050.749376038,51.7576216138073,900,3.86547408786469,87524592.718164,375915.605781082,0.0364299637483276,0.0395545394053777,0.0395272392196802
2015-11-30,1131,19761,420348992.761129,0.0117427509166416,0.00004936127771496188693016260717,0.0000462390847527123,15.4280647949222,661.61978634,402.151475091976,0.0000111388796025716,0.00420355315933748,-61.6352353877341,-8.67981161326417,99998495755.286237,312554,8252,151141936.531408,635333.164814985,18384.2727255705,77.2792676976939,2100,8.82746163460871,151707018.531408,637708.51704137,0.0363231131766448,0.0372206032017134,0.0380588179607082
2015-12-01,1169,19903,407447505.106958,0.0117245482749986,0.00004777210005396642241087021895,0.000044819901651494,17.1702482013966,897.82034723,390.534953789516,0.000011237885447107,0.00407453651377218,-69.8171178909816,-17.3866803624145,99998491541.249096,359420,8694,111379177.19244,453818.524344498,12817.4231875362,52.2250587900866,2600,10.5937949358077,111434677.19244,454044.661121013,0.0363166240972463,0.0372569085563527,0.0366507279391416
2015-12-02,1106,20028,420423960.211338,0.0118970610268275,0.00005001885117732380266262072115,0.0000462473346744933,12.9934469891846,1009.79574966,402.670336998837,0.0000116917042665108,0.00420430315222666,-66.8350254419657,-16.1856331213413,99998488450.737656,259771,4335,99028430.733698,416345.543493746,22846.742960484,96.054633446875,1900,7.98817598923065,99040630.733698,416396.835992203,0.0364090351524602,0.0365507828105094,0.0362446054021443
2015-12-03,1009,19956,434413795.058959,0.0120355627688429,0.0000522849365763988493674396701,0.000047786240941659,10.6600097240059,548.52610049,414.665983719387,0.0000120165420806546,0.004344203721969,-66.5024094919232,-17.3731354276393,99998485996.891012,203883,1840,182303970.417208,791965.586816161,100439.773596309,436.330838290808,1200,5.2130444663628,184809183.417208,802848.742455086,0.0365080731901486,0.0260283180220678,0.0363179595072304
2015-12-04,1185,20290,481172799.842046,0.0119099540375699,0.00005730832927667624468413871609,0.0000529298114883459,19.51572114355,1015.37817142,461.240508326861,0.0000132423115137347,0.00481180104439508,-63.2173042972569,5.85122098546589,99998481941.087174,340539,10428,98483978.438097,473885.310304618,9451.02401592798,45.4764472304452,500,2.40590052219754,98555278.438097,474228.391719083,0.0373070505847951,0.0316616582042619,0.0367365436151609
2015-12-05,1097,20061,518645998.931981,0.0118623322427361,0.00006152444822673795477610967159,0.0000570519284610779,22.697045719774,868.62887749,496.096812904965,0.0000133902641729982,0.00518653895100708,-62.4384151047147,18.0110327116698,99998477564.942324,368911,9247,115122211.748128,597085.835357751,12471.5704280446,64.6842858052811,400,2.07461558040283,115324611.748128,598135.590841435,0.0377478369760351,0.0342442459275518,0.0375587904650647
2015-12-06,1082,20150,531349352.625935,0.0115564245464651,0.00006140592507160667450362899602,0.0000584493216800594,27.6203850972087,608.29584305,505.599471269146,0.0000135961902396259,0.00531357469818722,-63.8104767282203,18.4665092618014,99998472366.862563,449800,10165,164391181.543827,873504.822856381,16241.5772300863,86.3008338284401,400,2.12542987927489,165095632.543827,877247.975866094,0.0377941924185523,0.0340842603252988,0.0366375638069063
2015-12-07,1477,19737,552831359.580745,0.0117298645675434,0.00006484736400350840807160418513,0.0000608123819274398,30.758725930964,509.28656334,521.779752091158,0.0000139993571011105,0.00552839835703998,-62.7932118103655,19.5001233257697,99998466803.094552,474325,14380,196350098.355159,1085501.5611513,14338.1767287315,79.2671526700681,600,3.31703901422399,206182981.359159,1139861.65539558,0.0379189796152968,0.0341107405340359,0.0363788477314026
2015-12-08,1776,20222,704265200.38392,0.011935805523191,0.00008406101714887087177141189476,0.00007747036317247,30.5184363369146,350.76539863,654.986418442936,0.0000171485777323203,0.00704276028840636,-53.3399807877008,56.4040969039603,99998462469.788421,363051,14782,285086450.549253,2007795.532691,19571.5906202985,137.838021201585,380,2.67624890959442,289307252.549253,2037521.62940183,0.0420810702000853,0.0552918098523382,0.0479990938721293
2015-12-09,2298,19818,841418097.279984,0.0120211640350214,0.0001011498114959052181433824348,0.0000925574198316791,54.8417082462843,160.17238445,744.457746931932,0.0000201732817066043,0.00841431089378901,-46.8063077227048,87.634458100146,99998455952.117641,542183,39239,624317708.046269,5253203.29199911,16679.3167014009,140.344956221554,900,7.57287980441011,654479708.046269,5506995.73717757,0.0441115403280087,0.0627660960595498,0.0529699032769064
2015-12-10,2273,19639,773845653.888821,0.0120656140321022,0.00009337067685265086778490197618,0.0000851243411770409,44.4425747683247,209.74893449,663.546257588156,0.0000186038848626534,0.00773857647064008,-52.0039978540096,73.6807147555665,99998450209.126674,475980,40340,476753078.395924,3689390.15477992,11834.8295338603,91.5847333647675,600,4.64314588238405,477417023.395924,3694528.14393472,0.0445544764844157,0.064064612307583,0.0542310424326645
2015-12-11,2177,19521,874430084.11081,0.0118746161464034,0.0001038368330619996483373216214,0.0000961888072506621,66.1192456573922,23.39666963,553.790698524969,0.0000193582261835184,0.00874443702278746,-46.7992612813855,108.155477802252,99998442647.834222,636761,43348,4274046016.42565,37374126.2231297,98628.6293352785,862.451837866191,500,4.37221851139373,4275353824.425652,37385562.2678236,0.0450849391213012,0.0664197026793703,0.0562782603349804
2015-12-12,1440,19507,850790091.670081,0.0121597183096038,0.0001034552945741908349676706083,0.0000935883719787567,39.9500896421805,210.46860172,525.153571136399,0.0000195034506136762,0.00850803381625061,-50.0631179377244,90.8005841255339,99998437952.261719,386158,28160,475122831.311942,4042361.11567474,16877.5412397707,143.594691603133,600,5.10482028975037,475271561.311942,4043626.51554423,0.0449061450150048,0.066692259323559,0.0564631212970932
