,Gold,XRP_Amount,action,price_action_happened
1510330800,0.0,1469.7261,brought,0.20514854
1510331100,303.5,0.0,sell_profit,0.20691548
1510331400,0.0,1470.3585,brought,0.20600000000000002
1510331700,304.06,0.0,sell_profit,0.20720675
1510332000,0.0,1470.5959,brought,0.20634544
1510332900,303.77,0.0,sell_profit,0.20697545
1510333500,0.0,1488.4543,brought,0.20367502
1510333800,302.58,0.0,stop_loss_hit,0.20369304
1510334100,0.0,1483.9127,brought,0.2035
1510334400,302.56,0.0,sell_profit,0.2043
1510334700,0.0,1486.7156,brought,0.2031
1510335000,304.17,0.0,sell_profit,0.20499970000000003
1510335300,0.0,1494.6232,brought,0.20310026
1510335600,305.69,0.0,sell_profit,0.20493522
1510335900,0.0,1502.0914,brought,0.20310146
1510336200,309.56,0.0,sell_profit,0.20649776
1510336800,0.0,1514.938,brought,0.2039285
1510337100,305.41,0.0,stop_loss_hit,0.202
1510337400,0.0,1512.1441,brought,0.20156454
1510337700,305.49,0.0,sell_profit,0.2024299
1510338000,0.0,1514.5549,brought,0.20130006
1510338300,305.07,0.0,sell_profit,0.2018313
1510338600,0.0,1520.7938,brought,0.2002001
1510338900,305.53,0.0,sell_profit,0.20130201
1510339200,0.0,1524.4249,brought,0.20002003
1510339800,304.91,0.0,sell_profit,0.20042013
1510340100,0.0,1529.1686,brought,0.199
1510340400,304.3,0.0,sell_profit,0.19939836
1510340700,0.0,1526.1069,brought,0.199
1510341000,308.88,0.0,sell_profit,0.2028
1510341600,0.0,1537.4218,brought,0.20050304
1510341900,311.78,0.0,sell_profit,0.2032
1510342800,0.0,1540.375,brought,0.202
1510343100,312.53,0.0,sell_profit,0.2033
1510343400,0.0,1545.0112,brought,0.20187999
1510343700,314.14,0.0,sell_profit,0.20373381
1510344300,0.0,1556.2842,brought,0.20144984
1510344600,315.29,0.0,sell_profit,0.20299998
1510344900,0.0,1573.3948,brought,0.19999000000000008
1510345200,318.76,0.0,sell_profit,0.20299998
1510346400,0.0,1583.7762,brought,0.20086347
1510346700,320.86,0.0,sell_profit,0.20299995
1510347000,0.0,1596.5224,brought,0.20057455
1510347300,323.13,0.0,sell_profit,0.20279984
1510348800,0.0,1580.7877,brought,0.20399999
1510349100,324.07,0.0,sell_profit,0.20541437
1510349700,0.0,1595.254,brought,0.20273821
1510350000,326.19,0.0,sell_profit,0.20488252
1510350900,0.0,1597.9229,brought,0.20372298
1510351200,326.92,0.0,sell_profit,0.205
1510351500,0.0,1599.3391,brought,0.20400002
1510351800,328.88,0.0,sell_profit,0.2060446
1510353300,0.0,1594.3788,brought,0.20585971
1510353600,325.18,0.0,stop_loss_hit,0.20436319
1510353900,0.0,1592.8497,brought,0.20374196
1510354200,326.48,0.0,sell_profit,0.20537599
1510355100,0.0,1607.126,brought,0.20273821
1510355400,324.79,0.0,stop_loss_hit,0.20250003
1510355700,0.0,1598.8134,brought,0.20273948
1510356000,326.3,0.0,sell_profit,0.20449609
1510356300,0.0,1606.1899,brought,0.20274352
1510356600,325.73,0.0,sell_profit,0.20320015
1510357200,0.0,1600.5685,brought,0.20309897
1510357500,326.4,0.0,sell_profit,0.20433377
1510357800,0.0,1608.6077,brought,0.20250015
1510358100,325.89,0.0,sell_profit,0.20300003
1510358400,0.0,1602.266,brought,0.2029891
1510358700,325.3,0.0,sell_profit,0.20343423
1510359600,0.0,1595.7127,brought,0.20345344
1510361100,325.95,0.0,sell_profit,0.2046748
1510362900,0.0,1584.8441,brought,0.20525493
1510363200,325.76,0.0,sell_profit,0.20596188
1510363500,0.0,1590.1133,brought,0.20445909
1510363800,325.85,0.0,sell_profit,0.20533479999999998
1510365300,0.0,1577.3077,brought,0.20617466
1510365600,326.55,0.0,sell_profit,0.20744195
1510365900,0.0,1587.1302,brought,0.20533431
1510369800,327.09,0.0,sell_profit,0.2065
1510371600,0.0,1594.7549,brought,0.20469148
1510371900,328.04,0.0,sell_profit,0.20610988
1510372200,0.0,1602.8098,brought,0.2042546
1510372500,329.4,0.0,sell_profit,0.20592305
1510372800,0.0,1609.9211,brought,0.20419421
1510373100,329.01,0.0,sell_profit,0.20477066
1510377000,0.0,1596.2721,brought,0.20569631
1510377900,323.94,0.0,stop_loss_hit,0.20334005
1510378200,0.0,1590.2063,brought,0.20330003
1510378500,321.22,0.0,stop_loss_hit,0.20240069
1510378800,0.0,1586.2067,brought,0.20210021
1510379100,322.03,0.0,sell_profit,0.20342881
1510379400,0.0,1590.173,brought,0.20211053
1510379700,322.84,0.0,sell_profit,0.20342884
1510381800,0.0,1565.4667,brought,0.20581364
1510382400,322.7,0.0,sell_profit,0.20655005
1510384200,0.0,1558.8336,brought,0.20660007
1510384500,322.8,0.0,sell_profit,0.2074924
1510384800,0.0,1558.5412,brought,0.20670203
1510385100,322.74,0.0,sell_profit,0.20749143
1510385400,0.0,1567.2764,brought,0.20551047
1510385700,322.56,0.0,sell_profit,0.20622427
1510386300,0.0,1564.6058,brought,0.20575079
1510386600,323.12,0.0,sell_profit,0.20693419
1510388700,0.0,1562.7396,brought,0.20635341
1510389000,323.61,0.0,sell_profit,0.20749422
1510391400,0.0,1561.1851,brought,0.20687086
1510391700,324.61,0.0,sell_profit,0.20834174
1510392000,0.0,1567.089,brought,0.20672743
1510392300,326.14,0.0,sell_profit,0.20853566
1510392600,0.0,1571.8158,brought,0.20707774
1510392900,328.69,0.0,sell_profit,0.20953528
1510393500,0.0,1577.0902,brought,0.20800001
1510393800,329.42,0.0,sell_profit,0.20929884
1510394100,0.0,1580.5907,brought,0.20800079999999999
1510394400,329.66,0.0,sell_profit,0.20898870000000005
1510394700,0.0,1581.7516,brought,0.20800081
1510395000,329.77,0.0,sell_profit,0.2089
1510395300,0.0,1582.2401,brought,0.208001
1510395600,329.99,0.0,sell_profit,0.20897751
1510396500,0.0,1583.316,brought,0.208001
1510396800,329.46,0.0,sell_profit,0.20849999
1510397100,0.0,1587.802,brought,0.20708011
1510397400,325.68,0.0,stop_loss_hit,0.20552729
1510397700,0.0,1581.4573,brought,0.20552727
1510398000,325.74,0.0,sell_profit,0.20639048
1510398300,0.0,1586.5933,brought,0.20490029999999998
1510399500,325.14,0.0,sell_profit,0.20534171
1510399800,0.0,1593.7716,brought,0.2036
1510400400,325.56,0.0,sell_profit,0.20467778
1510401900,0.0,1608.0242,brought,0.202053
1510402200,326.95,0.0,sell_profit,0.20372991
1510402500,0.0,1614.8907,brought,0.202053
1510402800,327.97,0.0,sell_profit,0.2035
1510403700,0.0,1619.0726,brought,0.2021633
1510404000,328.82,0.0,sell_profit,0.20350004
1510404300,0.0,1624.5779,brought,0.202
1510404600,332.11,0.0,sell_profit,0.2048378
1510405500,0.0,1624.7313,brought,0.204
1510405800,332.2,0.0,sell_profit,0.2048716
1510406100,0.0,1630.901,brought,0.203281
1510406400,333.46,0.0,sell_profit,0.20487143
1510406700,0.0,1639.4469,brought,0.2029891
1510407000,328.54,0.0,stop_loss_hit,0.2008
1510407300,0.0,1639.4191,brought,0.200001
1510407600,327.42,0.0,stop_loss_hit,0.20012002
1510408800,0.0,1601.8116,brought,0.20400001
1510409100,328.59,0.0,sell_profit,0.20554549
1510409400,0.0,1615.4852,brought,0.20299132
1510409700,328.9,0.0,sell_profit,0.20399949
1510410000,0.0,1624.9566,brought,0.20200001
1510410300,331.31,0.0,sell_profit,0.2043
1510412100,0.0,1618.5917,brought,0.20428379
1510412400,328.5,0.0,stop_loss_hit,0.20336
1510412700,0.0,1613.741,brought,0.2031562
1510413000,330.71,0.0,sell_profit,0.2053419
1510414800,0.0,1616.6567,brought,0.20415249
1510415100,330.99,0.0,sell_profit,0.20514784
1510416300,0.0,1613.4036,brought,0.20474006
1510416600,332.91,0.0,sell_profit,0.20675604
1510416900,0.0,1623.1656,brought,0.20469135
1510417200,333.59,0.0,sell_profit,0.20593096
1510417500,0.0,1626.0961,brought,0.20473842
1510417800,335.12,0.0,sell_profit,0.2065
1510419300,0.0,1615.3071,brought,0.20704857
1510419600,336.12,0.0,sell_profit,0.2085
1510420200,0.0,1612.7198,brought,0.20800000000000002
1510420500,337.25,0.0,sell_profit,0.20953565
1510420800,0.0,1618.1344,brought,0.20800000000000002
1510421100,337.51,0.0,sell_profit,0.20899955
1510421400,0.0,1615.5297,brought,0.2085
1510421700,331.83,0.0,stop_loss_hit,0.20581237
1510422000,0.0,1591.346,brought,0.20810518
1510422300,337.38,0.0,sell_profit,0.21243225
1510424400,0.0,1601.9447,brought,0.21018351
1510424700,330.73,0.0,stop_loss_hit,0.20686872
1510425000,0.0,1578.3323,brought,0.20912453
1510425300,331.49,0.0,sell_profit,0.21044907
1510425600,0.0,1598.2183,brought,0.20700004
1510425900,335.27,0.0,sell_profit,0.2102
1510426800,0.0,1600.0183,brought,0.20912452
1510427100,331.66,0.0,stop_loss_hit,0.20770059999999999
1510427400,0.0,1582.7737,brought,0.20912452
1510427700,335.04,0.0,sell_profit,0.212101
1510428000,0.0,1592.9921,brought,0.20989834
1510428300,328.6,0.0,stop_loss_hit,0.20669231
1510428600,0.0,1573.8563,brought,0.20836939999999998
1510428900,330.72,0.0,sell_profit,0.21055349
1510429500,0.0,1596.1253,brought,0.20678623
1510429800,331.77,0.0,sell_profit,0.20827661
1510431000,0.0,1589.7468,brought,0.20827666
1510431300,331.27,0.0,sell_profit,0.20879962
1510431600,0.0,1597.1599,brought,0.207
1510431900,333.74,0.0,sell_profit,0.20937999
1510432200,0.0,1603.4267,brought,0.20772824
1510432500,335.06,0.0,sell_profit,0.20938089999999998
1510433100,0.0,1604.5167,brought,0.20840255
1510433400,336.41,0.0,sell_profit,0.21008344
1510434300,0.0,1617.2226,brought,0.2076
1510434600,336.16,0.0,sell_profit,0.20827672
1510434900,0.0,1622.1124,brought,0.20681911
1510435200,337.89,0.0,sell_profit,0.20872274
1510435500,0.0,1629.0689,brought,0.20700095
1510435800,339.99,0.0,sell_profit,0.20912225
1510437000,0.0,1632.8813,brought,0.2078003
1510437300,340.38,0.0,sell_profit,0.20887385
1510437900,0.0,1634.76,brought,0.2078001
1510438200,340.78,0.0,sell_profit,0.20887381
1510439400,0.0,1639.4817,brought,0.20744
1510439700,341.3,0.0,sell_profit,0.2085917
1510440000,0.0,1648.9637,brought,0.2065635
1510440300,337.36,0.0,stop_loss_hit,0.20500001
1510440600,0.0,1631.2338,brought,0.20640008
1510440900,338.24,0.0,sell_profit,0.20776757
1510441200,0.0,1632.8884,brought,0.20672764
1510441500,337.93,0.0,sell_profit,0.20736638
1510441800,0.0,1637.7868,brought,0.20592001
1510442100,338.7,0.0,sell_profit,0.20721721
1510442400,0.0,1639.4941,brought,0.20617425
1510442700,340.18,0.0,sell_profit,0.20790539
1510444200,0.0,1632.1985,brought,0.20800018
1510444500,340.72,0.0,sell_profit,0.20916546
1510444800,0.0,1638.516,brought,0.2075264
1510446000,340.65,0.0,sell_profit,0.20831820000000004
1510446600,0.0,1644.8272,brought,0.20668963
1510446900,340.48,0.0,sell_profit,0.20741491
1510447200,0.0,1650.3003,brought,0.20590096
1510447500,340.9,0.0,sell_profit,0.20698003
1510447800,0.0,1650.7228,brought,0.20610017
1510448100,343.19,0.0,sell_profit,0.2083195
1510448700,0.0,1654.6066,brought,0.20700003
1510449000,342.64,0.0,sell_profit,0.20750003
1510449300,0.0,1654.1508,brought,0.2067278
1510449600,342.55,0.0,sell_profit,0.2075
1510449900,0.0,1653.4806,brought,0.20675461
1510450500,342.79,0.0,sell_profit,0.20773228
1510451100,0.0,1673.7218,brought,0.2044
1510451400,341.06,0.0,stop_loss_hit,0.2041792
1510451700,0.0,1665.7346,brought,0.20433843
1510452000,342.59,0.0,sell_profit,0.20607843
1510452300,0.0,1669.6818,brought,0.2047697
1510452600,343.16,0.0,sell_profit,0.20593811
1510452900,0.0,1692.1637,brought,0.20239005
1510453200,341.49,0.0,stop_loss_hit,0.20220909
1510453500,0.0,1677.8435,brought,0.20312
1510453800,342.25,0.0,sell_profit,0.20438929
1510454100,0.0,1697.6662,brought,0.20119554
1510454400,347.34,0.0,sell_profit,0.20500934
1510455600,0.0,1722.0401,brought,0.2013
1510455900,346.1,0.0,stop_loss_hit,0.20138472
1510456200,0.0,1712.2223,brought,0.2017301
1510456500,346.71,0.0,sell_profit,0.20289527
1510456800,0.0,1730.068,brought,0.2
1510457100,348.84,0.0,sell_profit,0.20203694
1510457400,0.0,1737.5198,brought,0.20036657
1510457700,350.28,0.0,sell_profit,0.201999
1510458000,0.0,1754.8934,brought,0.1992
1510458300,357.28,0.0,sell_profit,0.20399999
1510459800,0.0,1754.7147,brought,0.2032055
1510460100,358.83,0.0,sell_profit,0.2049065
1510460700,0.0,1761.9811,brought,0.20324603
1510461000,358.58,0.0,sell_profit,0.20391505
1510461300,0.0,1760.7162,brought,0.20324612
1510461600,360.82,0.0,sell_profit,0.20534039
1510461900,0.0,1769.9438,brought,0.20345358
1510462200,361.21,0.0,sell_profit,0.20448972
1510462500,0.0,1775.9034,brought,0.2029891
1510462800,358.01,0.0,stop_loss_hit,0.20199984
1510463100,0.0,1777.6055,brought,0.201
1510463400,361.89,0.0,sell_profit,0.20398921
1510463700,0.0,1952.2343,brought,0.185
1510464000,380.9,0.0,stop_loss_hit,0.19550008
1510464300,0.0,1921.8241,brought,0.19780001
1510464600,388.16,0.0,sell_profit,0.20238199
1510464900,0.0,1945.6973,brought,0.19910002
1510465200,384.09,0.0,stop_loss_hit,0.19780008
1510465500,0.0,1943.7232,brought,0.19720976
1510465800,386.85,0.0,sell_profit,0.19942557
1510466100,0.0,1957.7078,brought,0.19720979
1510466400,383.05,0.0,stop_loss_hit,0.19605578
1510466700,0.0,1972.581,brought,0.1938
1510467000,379.37,0.0,stop_loss_hit,0.19270829
1510467300,0.0,1992.7037,brought,0.19
1510467600,379.33,0.0,stop_loss_hit,0.19074038
1510467900,0.0,2150.8449,brought,0.17601000000000006
1510468200,393.25,0.0,stop_loss_hit,0.183201
1510468500,0.0,2121.4182,brought,0.185
1510468800,384.9,0.0,stop_loss_hit,0.1818
1510469100,0.0,2129.3381,brought,0.18040004
1510469400,385.3,0.0,stop_loss_hit,0.18131001
1510469700,0.0,2132.7098,brought,0.1803
1510470000,383.12,0.0,stop_loss_hit,0.18
1510470900,0.0,2028.0569,brought,0.18853206
1510471200,391.38,0.0,sell_profit,0.19337158
1510471800,0.0,2034.3537,brought,0.19200273
1510472100,384.35,0.0,stop_loss_hit,0.18930829999999998
1510472400,0.0,2006.4922,brought,0.19116999
1510472700,381.47,0.0,stop_loss_hit,0.1905
1510473000,0.0,1998.4742,brought,0.19050001
1510473300,381.39,0.0,stop_loss_hit,0.19122216
1510473600,0.0,1978.3029,brought,0.1924
1510473900,379.07,0.0,stop_loss_hit,0.192
1510474200,0.0,1964.2587,brought,0.19260005
1510474500,383.24,0.0,sell_profit,0.1955
1510474800,0.0,2000.005,brought,0.19123856
1510475100,378.44,0.0,stop_loss_hit,0.1896
1510475400,0.0,1977.4117,brought,0.19100001
1510475700,372.75,0.0,stop_loss_hit,0.18888
1510476000,0.0,1967.2186,brought,0.1891
1510476300,367.53,0.0,stop_loss_hit,0.1872
1510476600,0.0,1949.9827,brought,0.1881
1510476900,362.25,0.0,stop_loss_hit,0.18614061
1510477200,0.0,1924.0064,brought,0.18789986
1510477500,355.23,0.0,stop_loss_hit,0.185
1510477800,0.0,1909.3208,brought,0.18567799
1510478100,352.33,0.0,stop_loss_hit,0.1849002
1510478400,0.0,1889.3293,brought,0.18611000000000005
1510478700,357.68,0.0,sell_profit,0.18969716
1510479000,0.0,1914.4273,brought,0.18646215
1510479300,367.58,0.0,sell_profit,0.19238966
1510480500,0.0,1914.1067,brought,0.19165297
1510480800,371.38,0.0,sell_profit,0.1944112
1510481100,0.0,1949.786,brought,0.190091
1510481400,376.25,0.0,sell_profit,0.19335578
1510481700,0.0,1971.086,brought,0.19050203
1510482000,381.56,0.0,sell_profit,0.19396516
1510482900,0.0,1981.0106,brought,0.19222222
1510483200,383.97,0.0,sell_profit,0.19421446
1510483500,0.0,1986.5398,brought,0.19289998
1510483800,389.41,0.0,sell_profit,0.196415
1510484100,0.0,2014.655,brought,0.19290004
1510484400,391.87,0.0,sell_profit,0.19489978
1510484700,0.0,2026.1491,brought,0.19301973
1510485000,397.07,0.0,sell_profit,0.19636756
1510485900,0.0,2039.6605,brought,0.19428727
1510486200,403.04,0.0,sell_profit,0.1979991
1510486500,0.0,2082.8387,brought,0.19311969
1510486800,405.59,0.0,sell_profit,0.19511957
1510487100,0.0,2081.551,brought,0.19446009
1510487400,369.42,0.0,stop_loss_hit,0.17782992
1510487700,0.0,2036.922,brought,0.181
1510488000,376.08,0.0,stop_loss_hit,0.185
1510488300,0.0,1996.4083,brought,0.188
1510488600,374.58,0.0,stop_loss_hit,0.18800047
1510489800,0.0,1956.1078,brought,0.191107
1510490100,373.88,0.0,sell_profit,0.19151577
1510490400,0.0,1967.8371,brought,0.1896135
1510490700,377.07,0.0,sell_profit,0.192
1510491900,0.0,1961.0972,brought,0.19189
1510492200,378.92,0.0,sell_profit,0.1936066
1510492500,0.0,1969.5636,brought,0.19200403
1510492800,379.37,0.0,sell_profit,0.19300303
1510493100,0.0,1991.1843,brought,0.1901445
1510493400,384.63,0.0,sell_profit,0.19355322
1510494300,0.0,1996.1458,brought,0.19230062
1510494600,348.63,0.0,stop_loss_hit,0.17500000000000002
1510494900,0.0,1847.7398,brought,0.18830011
1510495200,347.6,0.0,stop_loss_hit,0.18850002
1510495500,0.0,1825.8268,brought,0.19000005
1510495800,351.05,0.0,sell_profit,0.192653
1510496100,0.0,1843.9233,brought,0.19
1510496400,353.84,0.0,sell_profit,0.19228
1510496700,0.0,1862.5684,brought,0.18959453
1510497000,357.42,0.0,sell_profit,0.19227914
1510497300,0.0,1881.3936,brought,0.18959454
1510497600,361.44,0.0,sell_profit,0.1925
1510497900,0.0,1893.0186,brought,0.19055335
1510498200,363.68,0.0,sell_profit,0.1925
1510498500,0.0,1904.7156,brought,0.19055334
1510498800,359.63,0.0,stop_loss_hit,0.18918991
1510499100,0.0,1879.6893,brought,0.19094273
1510499400,363.77,0.0,sell_profit,0.193915
1510501800,0.0,1852.2599,brought,0.19600025
1510502100,359.61,0.0,stop_loss_hit,0.19453757
1510502400,0.0,1837.9471,brought,0.19526909
1510502700,350.9,0.0,stop_loss_hit,0.1913
1510503000,0.0,1843.0229,brought,0.19001081
1510503300,353.34,0.0,stop_loss_hit,0.1921
1510503600,0.0,1841.4096,brought,0.1915
1510503900,358.41,0.0,sell_profit,0.19502857
1510505400,0.0,1832.9533,brought,0.1951454
1510505700,360.92,0.0,sell_profit,0.19729966
1510506000,0.0,1847.1587,brought,0.195
1510506300,357.57,0.0,stop_loss_hit,0.19396519
1510506600,0.0,1829.3975,brought,0.19506575
1510506900,361.39,0.0,sell_profit,0.1979392
1510508100,0.0,1837.3851,brought,0.19629118
1510508400,363.53,0.0,sell_profit,0.1982464
1510509000,0.0,1848.2824,brought,0.19629003
1510509300,364.49,0.0,sell_profit,0.19759989
1510509600,0.0,1851.2009,brought,0.1965
1510509900,365.8,0.0,sell_profit,0.198
1510510200,0.0,1855.9889,brought,0.19670004
1510510500,368.22,0.0,sell_profit,0.1987907
1510511100,0.0,1864.3671,brought,0.19710657
1510511400,370.08,0.0,sell_profit,0.19889989
1510511700,0.0,1873.8742,brought,0.1971
1510512000,373.46,0.0,sell_profit,0.1997
1510512300,0.0,1884.6659,brought,0.19776307
1510512600,377.12,0.0,sell_profit,0.2005
1510513500,0.0,1891.2765,brought,0.19900079999999998
1510513800,377.5,0.0,sell_profit,0.20000001
1510514100,0.0,1893.1818,brought,0.19900033
1510514400,377.88,0.0,sell_profit,0.2
1510514700,0.0,1924.0005,brought,0.19601
1510515000,377.33,0.0,stop_loss_hit,0.19651139
1510515300,0.0,1925.7216,brought,0.1955512
1510515600,375.41,0.0,stop_loss_hit,0.19533409
1510515900,0.0,1917.3771,brought,0.19540024
1510516200,375.05,0.0,sell_profit,0.196
1510516500,0.0,1915.4513,brought,0.19541305
1510516800,378.5,0.0,sell_profit,0.19799821
1510517400,0.0,1926.2635,brought,0.19610008
1510517700,380.45,0.0,sell_profit,0.1979
1510518000,0.0,1938.6826,brought,0.19584652
1510518300,381.83,0.0,sell_profit,0.19734756
1510518600,0.0,1939.7317,brought,0.19645265
1510518900,383.36,0.0,sell_profit,0.19803202
1510519200,0.0,1947.5044,brought,0.19645348
1510519500,387.75,0.0,sell_profit,0.1995
1510520100,0.0,1973.0465,brought,0.19613049
1510520400,389.02,0.0,sell_profit,0.19756342
1510520700,0.0,1996.1131,brought,0.19450008
1510521000,387.55,0.0,stop_loss_hit,0.19454001
1510521300,0.0,1984.1681,brought,0.19492911
1510521900,380.2,0.0,stop_loss_hit,0.19200003
1510522200,0.0,1972.7991,brought,0.19233485
1510522500,383.37,0.0,sell_profit,0.19471551
1510523700,0.0,1980.3248,brought,0.19320042
1510524000,379.46,0.0,stop_loss_hit,0.192
1510524300,0.0,1977.561,brought,0.19150003
1510524600,379.54,0.0,sell_profit,0.19231039
1510524900,0.0,1983.1714,brought,0.19100004
1510525200,380.21,0.0,sell_profit,0.1921
1510525500,0.0,1991.8364,brought,0.19050003
1510525800,380.58,0.0,sell_profit,0.19145255
1510526100,0.0,1996.3496,brought,0.19025641
1510526400,380.92,0.0,sell_profit,0.1911901
1510526700,0.0,2000.8267,brought,0.19
1510527000,382.02,0.0,sell_profit,0.19131274
1510527300,0.0,2011.5369,brought,0.18953370000000005
1510527600,383.44,0.0,sell_profit,0.191
1510528500,0.0,2012.9841,brought,0.1901
1510528800,383.86,0.0,sell_profit,0.19107456
1510529100,0.0,2024.9129,brought,0.1891899
1510529400,389.31,0.0,sell_profit,0.192645
1510530000,0.0,2062.1185,brought,0.18841329999999998
1510530300,386.29,0.0,stop_loss_hit,0.1877
1510530600,0.0,2029.0155,brought,0.19
1510530900,391.14,0.0,sell_profit,0.19315802
1510533300,0.0,2022.1208,brought,0.19304213
1510533600,394.37,0.0,sell_profit,0.19541703
1510533900,0.0,2038.2024,brought,0.19310045
1510534200,397.26,0.0,sell_profit,0.19529991
1510534500,0.0,2075.0842,brought,0.19106217
1510534800,393.48,0.0,stop_loss_hit,0.19
1510535100,0.0,2066.7922,brought,0.19
1510535400,396.03,0.0,sell_profit,0.192
1510535700,0.0,2073.2281,brought,0.19063912
1510536000,397.25,0.0,sell_profit,0.19199474
1510536300,0.0,2075.6979,brought,0.191
1510536600,406.17,0.0,sell_profit,0.196071
1510537500,0.0,2107.1152,brought,0.19237574
1510537800,407.92,0.0,sell_profit,0.19397806
1510538100,0.0,2116.1747,brought,0.19237581
1510538400,409.67,0.0,sell_profit,0.19397821
1510539300,0.0,2119.9286,brought,0.19286095
1510539600,411.63,0.0,sell_profit,0.19455989
1510540200,0.0,2124.1206,brought,0.1934
1510540500,412.74,0.0,sell_profit,0.19469891
1510540800,0.0,2132.0464,brought,0.1932
1510541100,413.67,0.0,sell_profit,0.194415
1510542900,0.0,2122.4838,brought,0.19451053
1510543200,413.26,0.0,sell_profit,0.19509542
1510543500,0.0,2119.5607,brought,0.1945838
1510543800,414.71,0.0,sell_profit,0.19604986
1510544100,0.0,2127.913,brought,0.1945
1510544400,416.23,0.0,sell_profit,0.19599821
1510545000,0.0,2146.7716,brought,0.19350011
1510545300,419.64,0.0,sell_profit,0.1958686
1510545600,0.0,2160.7215,brought,0.19382641
1510545900,422.44,0.0,sell_profit,0.19589999
1510546500,0.0,2174.9701,brought,0.19383893
1510547100,424.1,0.0,sell_profit,0.19538386
1510547400,0.0,2187.3689,brought,0.19350002
1510548600,424.7,0.0,sell_profit,0.19454839
1510548900,0.0,2192.595,brought,0.19330912
1510549200,423.91,0.0,sell_profit,0.1937232
1510549500,0.0,2207.9188,brought,0.19160994
1510549800,424.62,0.0,sell_profit,0.1927
1510550100,0.0,2199.096,brought,0.1927
1510550400,425.11,0.0,sell_profit,0.19370001
1510550700,0.0,2229.4416,brought,0.19030001
1510551000,431.93,0.0,sell_profit,0.19412582
1510551300,0.0,2242.7445,brought,0.19220323
1510551600,425.94,0.0,stop_loss_hit,0.19030019
1510552200,0.0,2202.8551,brought,0.19297195
1510552500,427.6,0.0,sell_profit,0.1945
1510553700,0.0,2211.4265,brought,0.19297191
1510554000,430.18,0.0,sell_profit,0.19491588
1510554300,0.0,2224.4039,brought,0.19300438
1510554600,434.65,0.0,sell_profit,0.19579081
1510555800,0.0,2222.2178,brought,0.19520027
1510556100,439.12,0.0,sell_profit,0.198
1510556400,0.0,2233.7529,brought,0.19619041
1510557000,441.01,0.0,sell_profit,0.19782615
1510557600,0.0,2261.7774,brought,0.19459427
1510557900,438.31,0.0,stop_loss_hit,0.19417932
1510558200,0.0,2252.4841,brought,0.19420132
1510558500,440.73,0.0,sell_profit,0.19605571
1510559100,0.0,2259.0862,brought,0.1947016
1510559400,442.02,0.0,sell_profit,0.19605419
1510559700,0.0,2262.2084,brought,0.19500125
1510560000,442.63,0.0,sell_profit,0.19605373
1510560300,0.0,2265.3319,brought,0.19500106
1510560600,443.24,0.0,sell_profit,0.19605258
1510561200,0.0,2263.8119,brought,0.19540026
1510561500,444.06,0.0,sell_profit,0.19654999
1510562100,0.0,2270.5729,brought,0.19518166
1510562400,445.27,0.0,sell_profit,0.19649988
1510563000,0.0,2278.8231,brought,0.1950061
1510563300,444.43,0.0,sell_profit,0.19541703
1510563600,0.0,2271.988,brought,0.19522169
1510563900,446.32,0.0,sell_profit,0.19683876
1510564800,0.0,2276.8328,brought,0.19563502
1510565100,447.64,0.0,sell_profit,0.197
1510565400,0.0,2279.3047,brought,0.196
1510565700,449.26,0.0,sell_profit,0.19749984
1510566000,0.0,2288.728,brought,0.19590072
1510566300,450.66,0.0,sell_profit,0.1973
1510567500,0.0,2291.0371,brought,0.19631353
1510567800,452.72,0.0,sell_profit,0.19799984
1510568400,0.0,2305.1378,brought,0.19600229
1510568700,453.43,0.0,sell_profit,0.1971
1510569000,0.0,2308.8118,brought,0.196
1510569300,454.16,0.0,sell_profit,0.19709997
1510569600,0.0,2312.4308,brought,0.19600512
1510569900,456.71,0.0,sell_profit,0.19789999
1510570200,0.0,2325.5043,brought,0.19600108
1510570500,459.53,0.0,sell_profit,0.19799972
1510571400,0.0,2329.1479,brought,0.19690001
1510571700,460.25,0.0,sell_profit,0.197999
1510572300,0.0,2335.1527,brought,0.19670068
1510572600,461.33,0.0,sell_profit,0.1979548
1510572900,0.0,2340.6572,brought,0.1967001
1510573200,463.1,0.0,sell_profit,0.1982462
1510574400,0.0,2346.0515,brought,0.197
1510574700,464.55,0.0,sell_profit,0.19840832
1510575000,0.0,2353.3613,brought,0.19700167
1510575300,465.27,0.0,sell_profit,0.19809992
1510575600,0.0,2360.6393,brought,0.1967
1510575900,465.6,0.0,sell_profit,0.1976295
1510576500,0.0,2368.2625,brought,0.19620616
1510576800,467.1,0.0,sell_profit,0.19762943
1510577100,0.0,2375.9112,brought,0.19620602
1510577400,469.49,0.0,sell_profit,0.198
1510578600,0.0,2368.718,brought,0.19780767
1510578900,465.23,0.0,stop_loss_hit,0.19680003
1510579200,0.0,2340.2267,brought,0.1984
1510579500,464.77,0.0,sell_profit,0.199
1510579800,0.0,2342.6469,brought,0.19800003
1510580100,465.23,0.0,sell_profit,0.19898788
1510580400,0.0,2356.8258,brought,0.19700038
1510580700,468.03,0.0,sell_profit,0.19898434
1510581000,0.0,2380.7208,brought,0.1962
1510581300,472.54,0.0,sell_profit,0.19888399
1510581600,0.0,2400.2159,brought,0.19648032
1510581900,476.2,0.0,sell_profit,0.19879828
1510582500,0.0,2422.2784,brought,0.19620043
1510582800,478.65,0.0,sell_profit,0.19799999
