date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-25,12067,102,3755160,36815.2941176471,8.56865143956391,1437201935.39208,167727902.7544647421331635187,379386066244.399,0.0000173933310230108,0.00143032061331856,0.000157888996302001,10.3183329044801,1275,2.66278370798609,104848.161606798,104848.161606798,75.34290015,,0.0208353076563413,82.2338522406255,,,17477010.94175507,7214,7134,231966.2623365,19075479.3417899,143.131725472199,11770.2731634266,0.00509194,0.418729841578131,1021101.72951867,83969128.7478855,,,
2018-11-26,16456,98,4382525,44719.6428571429,9.47514380527992,1726666823.14969,182231199.7193671233580298199,236918256130.363,0.0000156179879505557,0.00154289378678957,0.000189675909599519,14.8534384854233,1225,2.55818150922102,121017.181905943,121017.181905943,43.09703071,,0.0266978110461718,98.7895362497496,,,17478235.94175507,9627,8668,405555.4559657,40064635.4184072,54.6522040888786,5399.06589696699,0.56418106,55.7351852782922,473725.3050424,46799103.1949099,,,
2018-11-27,13549,122,3264753,26760.2704918033,7.87526626776435,1487518849.17939,188884895.9010081581553850611,154310967520.464,0.0000513772516025641,0.00437217822557775,0.000318272115646698,21.8259137020841,1525,3.18439709704698,129776.731647384,129776.731647384,86.78497739,,0.0225336254237288,85.0994961622187,,,17479760.94175507,4992,7578,201414.593489,17140280.425632,41.3946494391132,3522.6638110802,0.36473358,31.0386438914423,313688.6534496,26694746.3603658,,,
2018-11-28,14242,137,3854132,28132.3503649635,7.92404450156118,1562940586.43715,197240258.5736643721166552653,122901716606.917,0.0001001438944495,0.00895341903761674,0.000226196018136615,49.1990376117037,1712.5,3.57557102999692,153106.988560851,153106.988560851,80.91240292,,0.021244164465225,89.4055407654604,,,17481473.44175507,5495,13436,216054.31071608,19316452.4842799,25.6051144519217,2289.23910393556,0.000077385,0.00691864777213515,344030.31777602,30758216.6004783,,,
2018-11-29,11017,176,2632838,14959.3068181818,8.02818743226266,1625134808.49589,202428608.2266845016241401612,168561437242.32,0.000109054014859659,0.0101367413521885,0.000347638853149724,36.8369180738528,2200,4.59285631662507,204493.44302925,204493.44302925,100.75886232,,0.0219275062828755,92.9515650132953,,,17483673.44071545,3634,5981,173519.95683581,16128951.548928,37.7542259166042,3509.31438481388,0.65708184,61.0767853698157,225808.02520721,20989209.3355718,,,
2018-11-30,76497,151,14068817,93170.9735099338,6.54061212983124,1637339804.57227,250334337.5315724267107941496,197614691387.326,0.000395765647616671,0.0370593114143455,0.000367066979206193,148.496660837282,1887.5,3.94003659573294,176744.623278492,176744.623278492,25.58090429,,0.0235669929281122,93.639535511784,,,17485560.93986839,4007,7279,683539.59430117,64006330.1142748,158.034190236899,14798.2481687642,0.2667921,24.9822883222134,1150330.87073439,107716448.420434,,,
2018-12-01,8055,137,1748495,12762.7372262774,6.39602097331735,1634858757.62564,255605596.736764053967522412,212742636695.379,0.0000815612843029638,0.00762504116976276,0.00034964694608023,27.7856500226155,1712.5,3.57438512155331,160099.036139678,160099.036139678,111.54887116,,0.022537807773232,93.4884882567461,,,17487273.43986839,3644,6042,156767.82075494,14655986.5696839,79.6136851858954,7442.96307257786,0.076643,7.16523820546179,481025.88589318,44970382.8845154,,,
2018-12-02,7286,154,1474804,9576.64935064935,6.4109304549047,1745326020.78021,272242232.7081934119877652189,189260239467.475,0.0000902806171875,0.00900951012084871,0.000376225309637144,23.0643459093727,1925,4.0174797170731,192104.435292176,192104.435292176,50.56809615,,0.0243475670952659,99.7945118400912,,,17489198.43985897,2560,4162,345854.39778846,34514370.7950481,208.508318139918,20807.9858233716,1.278,127.537386131637,867811.62009834,86602836.9968725,,,
2018-12-03,13003,139,1988964,14309.0935251799,5.79849330766138,1641518760.37143,283094016.5443565342996550781,242913483059.744,0.0000706100263157895,0.00662672845331016,0.00035475179461746,17.627097685805,1737.5,3.62580654449023,163063.820938581,163063.820938581,48.89652044,,0.0244147374634717,93.8496811157301,,,17490935.93985897,2660,11766,357713.30520051,33571279.6239217,91.3952384029917,8577.4139796169,0.00000546,0.000512419258891886,1075356.3750496,100921852.884172,,,
2018-12-04,7688,129,1841214,14272.976744186,5.3962728402142,1557746813.0489,288670876.9505188000043647407,201672873740.897,0.000067026972098922,0.00596888741137087,0.000346412366591242,18.8258708954637,1612.5,3.36464696395639,143596.385894184,143596.385894184,45.49206311,,0.0228751935125658,89.0520222599593,,,17492548.43984959,3154,6302,384518.68843891,34242166.8022322,178.141179017168,15863.8322392522,0.09649861,8.59339636577513,1122645.71016619,99973870.7717674,,,
2018-12-05,7998,151,1934757,12812.9602649007,5.09759677600907,1497031794.90335,293674031.2511306520071352797,187915565011.415,0.0000709190574456219,0.00606867716259652,0.000320038835901254,21.7622763050711,1887.5,3.9380377988107,161516.925872625,161516.925872625,37.98219812,,0.0230681763296318,85.5718812570198,,,17494435.93984959,3586,6790,460595.66867576,39414037.8674198,237.457252757184,20319.6638365559,0.551694375,47.2095255476657,1612334.74622128,137970517.450215,,,
2018-12-06,10173,143,2595478,18150.1958041958,5.55159955320625,1812897562.1263,326554093.9600526532215254824,214080215834.707,0.0000870614464199904,0.00902100299030855,0.000389598067093127,37.5454144456642,1787.5,3.72901902083624,185214.506630044,185214.506630044,13.79036169,,0.0295038218585623,103.616507205619,,,17496223.43984959,4162,9376,1268728.39426512,131461204.806345,455.814445160001,47229.9007413465,0.23850168,24.7127110442722,4273716.23782017,442827549.350865,,,
2018-12-07,10672,135,3687383,27313.9481481481,5.24661477140605,1795286649.38686,342180001.316494147589958952,183994454101.612,0.000146327539739027,0.0150132138307339,0.000397062218284835,63.2806962965437,1687.5,3.52006306419853,173137.595182341,173137.595182341,7.57827612,,0.0304180810637054,102.60005640435,,,17497910.93984959,4215,41059,2308956.63738474,236899081.230873,224.474653570014,23031.1121176303,0.00005154,0.0052880069070802,9216704.8009312,945634432.437785,,,
